doc_id,domain,title,source_type,language,n_sections,n_tokens,n_chunks,avg_chunk_tokens,created_at_utc,last_updated_at_utc,is_active,contains_tables,pii_risk_level,security_tier,embedding_model,owner_team,search_index,top_keywords
DOC0564,medical_guides,Clinical guidance on monitoring and side effects (2021 edition),policy_file,en,17,246,3,82.0,2024-06-25T00:00:00Z,2024-08-28T00:00:00Z,1,0,none,internal,e5-mistral-7b,support,product_index_v2,"monitoring, side effects, symptoms, treatment"
DOC0565,developer_docs,API reference: Endpoint endpoint (2021),notebook,en,10,240,3,80.0,2024-01-22T00:00:00Z,2024-02-06T00:00:00Z,1,0,none,public,text-embedding-3-small,marketing,product_index_v2,"api, request, authentication, endpoint"
DOC0566,medical_guides,Clinical guidance on side effects and symptoms (2019 edition),web_article,en,10,157,2,78.5,2024-12-05T00:00:00Z,2025-05-13T00:00:00Z,1,1,none,public,all-minilm-l12-v2,hr,product_index_v2,"side effects, symptoms, monitoring, treatment"
DOC0567,support_faq,Support playbook: handling reset and troubleshooting tickets (2022),notebook,en,7,1228,13,94.46,2024-03-26T00:00:00Z,2024-06-17T00:00:00Z,1,1,none,restricted,text-embedding-3-small,support,research_index_v1,"troubleshooting, issue, reset, ticket"
DOC0568,financial_reports,Quarterly financial summary — Q4 2024 (EMEA),pdf_manual,en,3,507,7,72.43,2024-04-26T00:00:00Z,2024-09-27T00:00:00Z,1,0,none,internal,text-embedding-3-large,engineering,global_qa_index_v1,"margin, forecast, cost, segment"
DOC0569,hr_policies,Employee leave and benefits policy — AMER 2023,spreadsheet,en,8,382,5,76.4,2024-08-11T00:00:00Z,2025-01-04T00:00:00Z,1,1,medium,restricted,all-minilm-l12-v2,data,policy_index_v1,"performance, leave, probation, benefits"
DOC0570,research_papers,Applied research summary — Results (2022),spreadsheet,en,22,526,7,75.14,2024-07-30T00:00:00Z,2024-10-27T00:00:00Z,1,1,medium,internal,bge-m3,product,product_index_v2,"limitation, results, baseline, dataset"
DOC0571,support_faq,Support playbook: handling issue and reset tickets (2022),internal_doc,en,16,657,7,93.86,2024-05-31T00:00:00Z,2024-07-22T00:00:00Z,1,1,low,public,text-embedding-3-large,legal,research_index_v1,"steps, reset, ticket, issue"
DOC0572,developer_docs,Developer integration guide — Response and Authentication,policy_file,en,14,574,7,82.0,2024-08-14T00:00:00Z,2025-01-11T00:00:00Z,0,0,low,internal,all-minilm-l12-v2,finance,global_qa_index_v1,"response, endpoint, authentication, api"
DOC0573,hr_policies,People operations handbook — Contract & Performance (2021),pdf_manual,en,15,1765,23,76.74,2024-02-11T00:00:00Z,2024-08-08T00:00:00Z,1,1,medium,highly_restricted,e5-mistral-7b,data,policy_index_v1,"leave, benefits, contract, performance"
DOC0574,developer_docs,API reference: Authentication endpoint (2019),spreadsheet,en,20,557,7,79.57,2024-07-24T00:00:00Z,2024-11-11T00:00:00Z,0,1,none,internal,all-minilm-l12-v2,legal,policy_index_v1,"request, response, api, authentication"
DOC0575,financial_reports,Business performance review — Q4 2020,spreadsheet,en,14,779,11,70.82,2024-10-18T00:00:00Z,2024-11-11T00:00:00Z,1,0,none,internal,text-embedding-3-large,hr,research_index_v1,"cost, revenue, margin, forecast"
DOC0576,support_faq,"Ticket and Steps support guide (Global, 2025)",spreadsheet,en,4,371,4,92.75,2024-11-30T00:00:00Z,2025-04-13T00:00:00Z,0,1,low,internal,all-minilm-l12-v2,engineering,policy_index_v1,"ticket, troubleshooting, steps, issue"
DOC0577,hr_policies,"HR guideline on contract for permanent staff (AMER, 2019)",web_article,en,15,1010,13,77.69,2024-04-24T00:00:00Z,2024-05-05T00:00:00Z,0,1,none,internal,gte-large,product,product_index_v2,"benefits, leave, performance, contract"
DOC0578,product_docs,Feature reference: Pricing (2020 Global rollout),internal_doc,en,13,650,8,81.25,2024-05-10T00:00:00Z,2024-10-26T00:00:00Z,1,1,low,internal,text-embedding-3-large,hr,product_index_v2,"plan, pricing, features, subscription"
DOC0579,product_docs,Product configuration guide — Features and Subscription,wiki_page,en,6,330,4,82.5,2024-02-02T00:00:00Z,2024-05-21T00:00:00Z,0,1,none,public,bge-m3,marketing,policy_index_v1,"pricing, limits, subscription, features"
DOC0580,medical_guides,Clinical guidance on symptoms and monitoring (2021 edition),policy_file,en,8,640,8,80.0,2024-07-03T00:00:00Z,2024-12-20T00:00:00Z,0,0,none,internal,text-embedding-3-large,engineering,global_qa_index_v1,"monitoring, treatment, symptoms, dosage"
DOC0581,policies,Information governance standard — Terms,pdf_manual,en,8,221,3,73.67,2024-11-17T00:00:00Z,2025-02-22T00:00:00Z,1,0,low,restricted,all-minilm-l12-v2,hr,policy_index_v1,"privacy, policy, compliance, terms"
DOC0582,medical_guides,Medication and monitoring guide — Treatment,web_article,en,4,466,6,77.67,2024-02-21T00:00:00Z,2024-08-17T00:00:00Z,1,0,medium,highly_restricted,bge-m3,hr,product_index_v2,"symptoms, side effects, treatment, dosage"
DOC0583,developer_docs,Developer integration guide — Endpoint and Response,notebook,en,25,411,5,82.2,2024-09-24T00:00:00Z,2025-01-20T00:00:00Z,1,0,none,internal,bge-m3,product,global_qa_index_v1,"endpoint, response, api, authentication"
DOC0584,product_docs,Admin guide for features and advanced settings,notebook,en,8,165,2,82.5,2024-01-01T00:00:00Z,2024-04-19T00:00:00Z,1,0,none,public,text-embedding-3-large,marketing,policy_index_v1,"plan, features, pricing, subscription"
DOC0585,policies,"Company policy on terms and privacy (AMER, 2024)",spreadsheet,en,14,299,4,74.75,2024-07-19T00:00:00Z,2024-11-04T00:00:00Z,1,0,none,internal,text-embedding-3-large,engineering,product_index_v2,"usage, privacy, terms, policy"
DOC0586,financial_reports,Revenue and margin analysis — 2024 APAC,pdf_manual,en,11,1310,18,72.78,2024-02-13T00:00:00Z,2024-03-07T00:00:00Z,1,0,low,highly_restricted,gte-large,product,global_qa_index_v1,"forecast, segment, revenue, cost"
DOC0587,financial_reports,Quarterly financial summary — Q2 2024 (APAC),pdf_manual,en,10,1164,16,72.75,2024-04-13T00:00:00Z,2024-08-17T00:00:00Z,1,1,low,internal,gte-large,hr,product_index_v2,"forecast, revenue, margin, segment"
DOC0588,research_papers,Internal research report on baseline and dataset (2023),wiki_page,en,14,391,5,78.2,2024-10-29T00:00:00Z,2024-12-09T00:00:00Z,1,1,none,public,text-embedding-3-small,data,global_qa_index_v1,"results, limitation, dataset, baseline"
DOC0589,financial_reports,Quarterly financial summary — Q3 2024 (Global),wiki_page,en,14,215,3,71.67,2024-04-03T00:00:00Z,2024-07-07T00:00:00Z,1,1,none,internal,text-embedding-3-small,marketing,product_index_v2,"revenue, margin, forecast, segment"
DOC0590,financial_reports,Business performance review — Q3 2024,wiki_page,en,23,1560,22,70.91,2024-09-12T00:00:00Z,2024-12-19T00:00:00Z,1,1,none,restricted,text-embedding-3-small,data,policy_index_v1,"cost, forecast, segment, margin"
DOC0591,support_faq,"Steps and Reset support guide (AMER, 2019)",policy_file,en,12,643,7,91.86,2024-08-11T00:00:00Z,2024-11-26T00:00:00Z,1,0,medium,highly_restricted,bge-m3,support,product_index_v2,"steps, ticket, reset, troubleshooting"
DOC0592,policies,Information governance standard — Terms,notebook,en,10,511,7,73.0,2024-03-24T00:00:00Z,2024-08-17T00:00:00Z,1,0,none,restricted,text-embedding-3-small,product,research_index_v1,"terms, policy, usage, compliance"
DOC0593,hr_policies,"HR guideline on probation for permanent staff (APAC, 2022)",policy_file,en,21,854,11,77.64,2024-10-02T00:00:00Z,2025-01-19T00:00:00Z,1,1,low,public,gte-large,engineering,research_index_v1,"benefits, probation, contract, leave"
DOC0594,hr_policies,Employee probation and performance policy — AMER 2023,notebook,en,3,535,7,76.43,2024-04-30T00:00:00Z,2024-09-14T00:00:00Z,1,1,none,public,text-embedding-3-small,engineering,research_index_v1,"performance, contract, leave, probation"
DOC0595,financial_reports,Revenue and margin analysis — 2023 APAC,notebook,en,9,580,8,72.5,2024-11-16T00:00:00Z,2025-01-31T00:00:00Z,1,0,none,restricted,all-minilm-l12-v2,engineering,policy_index_v1,"margin, cost, segment, forecast"
DOC0596,product_docs,Product configuration guide — Features and Subscription,spreadsheet,en,5,245,3,81.67,2024-03-18T00:00:00Z,2024-07-22T00:00:00Z,1,1,low,internal,gte-large,hr,policy_index_v1,"subscription, pricing, features, plan"
DOC0597,financial_reports,Business performance review — Q4 2023,wiki_page,en,23,2412,34,70.94,2024-12-18T00:00:00Z,2025-03-01T00:00:00Z,1,1,low,internal,all-minilm-l12-v2,marketing,research_index_v1,"revenue, segment, margin, cost"
DOC0598,product_docs,Feature reference: Features (2021 APAC rollout),wiki_page,en,4,663,8,82.88,2024-04-10T00:00:00Z,2024-04-17T00:00:00Z,1,1,none,public,bge-m3,finance,research_index_v1,"pricing, subscription, limits, features"
DOC0599,policies,Information governance standard — Compliance,internal_doc,en,21,213,3,71.0,2024-07-24T00:00:00Z,2024-08-17T00:00:00Z,1,0,none,internal,gte-large,finance,policy_index_v1,"policy, compliance, usage, terms"
DOC0600,developer_docs,Developer integration guide — Endpoint and Response,web_article,en,22,1324,16,82.75,2024-02-08T00:00:00Z,2024-04-10T00:00:00Z,1,0,medium,internal,bge-m3,data,research_index_v1,"endpoint, response, api, request"
DOC0601,financial_reports,Business performance review — Q3 2024,policy_file,en,16,566,8,70.75,2024-10-30T00:00:00Z,2025-04-17T00:00:00Z,1,0,none,highly_restricted,all-minilm-l12-v2,hr,global_qa_index_v1,"segment, revenue, margin, cost"
DOC0602,financial_reports,Quarterly financial summary — Q3 2025 (APAC),internal_doc,en,6,215,3,71.67,2024-03-19T00:00:00Z,2024-07-28T00:00:00Z,1,0,low,internal,e5-mistral-7b,engineering,global_qa_index_v1,"forecast, segment, margin, cost"
DOC0603,research_papers,Experimental study: Limitation in production systems,notebook,en,22,364,5,72.8,2024-02-08T00:00:00Z,2024-05-14T00:00:00Z,1,0,none,internal,text-embedding-3-large,support,global_qa_index_v1,"dataset, methodology, results, limitation"
DOC0604,product_docs,Admin guide for features and advanced settings,web_article,en,18,332,4,83.0,2024-06-18T00:00:00Z,2024-10-26T00:00:00Z,1,1,medium,restricted,bge-m3,engineering,policy_index_v1,"subscription, pricing, limits, features"
DOC0605,developer_docs,API reference: Response endpoint (2020),notebook,en,15,638,8,79.75,2024-11-01T00:00:00Z,2024-12-16T00:00:00Z,1,1,low,restricted,gte-large,product,research_index_v1,"response, endpoint, request, api"
DOC0606,financial_reports,Revenue and margin analysis — 2019 AMER,policy_file,en,15,288,4,72.0,2024-03-31T00:00:00Z,2024-09-25T00:00:00Z,0,1,low,highly_restricted,text-embedding-3-small,marketing,global_qa_index_v1,"cost, margin, segment, revenue"
DOC0607,research_papers,Applied research summary — Methodology (2024),pdf_manual,en,13,516,7,73.71,2024-10-15T00:00:00Z,2024-12-01T00:00:00Z,1,0,none,restricted,bge-m3,support,global_qa_index_v1,"methodology, dataset, limitation, results"
DOC0608,financial_reports,Quarterly financial summary — Q3 2024 (AMER),notebook,en,12,799,11,72.64,2024-04-26T00:00:00Z,2024-08-15T00:00:00Z,0,0,low,internal,text-embedding-3-small,finance,product_index_v2,"margin, forecast, revenue, segment"
DOC0609,hr_policies,"HR guideline on leave for permanent staff (AMER, 2022)",policy_file,en,18,312,4,78.0,2024-03-10T00:00:00Z,2024-04-29T00:00:00Z,1,1,medium,public,bge-m3,support,global_qa_index_v1,"benefits, leave, contract, probation"
DOC0610,financial_reports,Quarterly financial summary — Q4 2021 (APAC),internal_doc,en,20,1091,15,72.73,2024-02-17T00:00:00Z,2024-03-21T00:00:00Z,1,1,none,highly_restricted,e5-mistral-7b,support,global_qa_index_v1,"revenue, forecast, margin, segment"
DOC0611,support_faq,"Issue and Steps support guide (AMER, 2019)",spreadsheet,en,10,1305,14,93.21,2024-02-11T00:00:00Z,2024-03-14T00:00:00Z,1,0,none,internal,gte-large,data,product_index_v2,"reset, issue, troubleshooting, steps"
DOC0612,hr_policies,"HR guideline on benefits for permanent staff (APAC, 2025)",web_article,en,24,548,7,78.29,2024-09-17T00:00:00Z,2024-12-11T00:00:00Z,1,0,low,restricted,text-embedding-3-large,legal,research_index_v1,"leave, performance, benefits, contract"
DOC0613,policies,"Company policy on usage and policy (AMER, 2019)",notebook,en,15,150,2,75.0,2024-11-11T00:00:00Z,2025-04-28T00:00:00Z,1,1,none,internal,text-embedding-3-large,support,policy_index_v1,"usage, privacy, policy, compliance"
DOC0614,financial_reports,Quarterly financial summary — Q3 2022 (Global),policy_file,en,3,507,7,72.43,2024-05-13T00:00:00Z,2024-08-09T00:00:00Z,1,0,none,public,e5-mistral-7b,hr,global_qa_index_v1,"revenue, cost, segment, forecast"
DOC0615,support_faq,"How to ticket — internal support article (Global, 2021)",internal_doc,en,10,2115,22,96.14,2024-11-04T00:00:00Z,2025-03-20T00:00:00Z,1,0,none,public,all-minilm-l12-v2,product,global_qa_index_v1,"troubleshooting, reset, ticket, issue"
DOC0616,developer_docs,API reference: Request endpoint (2021),policy_file,en,22,404,5,80.8,2024-08-02T00:00:00Z,2024-11-26T00:00:00Z,1,0,none,public,bge-m3,data,research_index_v1,"response, authentication, endpoint, request"
DOC0617,medical_guides,Medication and monitoring guide — Side effects,web_article,en,7,231,3,77.0,2024-08-17T00:00:00Z,2024-09-08T00:00:00Z,1,0,none,restricted,gte-large,finance,product_index_v2,"dosage, treatment, side effects, monitoring"
DOC0618,support_faq,"Ticket and Steps support guide (EMEA, 2024)",pdf_manual,en,5,648,7,92.57,2024-08-19T00:00:00Z,2024-11-20T00:00:00Z,1,1,none,public,gte-large,legal,product_index_v2,"steps, ticket, issue, reset"
DOC0619,policies,"Company policy on compliance and privacy (Global, 2021)",policy_file,en,5,308,4,77.0,2024-09-05T00:00:00Z,2025-02-22T00:00:00Z,1,1,none,internal,text-embedding-3-small,product,research_index_v1,"privacy, compliance, policy, terms"
DOC0620,medical_guides,Clinical guidance on side effects and symptoms (2023 edition),policy_file,en,7,318,4,79.5,2024-03-05T00:00:00Z,2024-06-30T00:00:00Z,1,0,none,restricted,text-embedding-3-small,legal,product_index_v2,"side effects, treatment, dosage, symptoms"
DOC0621,support_faq,"Ticket and Steps support guide (EMEA, 2021)",wiki_page,en,22,464,5,92.8,2024-08-15T00:00:00Z,2025-01-21T00:00:00Z,1,0,none,restricted,gte-large,finance,policy_index_v1,"issue, steps, ticket, reset"
DOC0622,financial_reports,Business performance review — Q4 2019,pdf_manual,en,23,1489,21,70.9,2024-10-21T00:00:00Z,2025-02-16T00:00:00Z,0,1,none,restricted,text-embedding-3-large,marketing,policy_index_v1,"segment, cost, revenue, forecast"
DOC0623,support_faq,"Troubleshooting and Steps support guide (AMER, 2023)",pdf_manual,en,25,2048,22,93.09,2024-01-22T00:00:00Z,2024-07-16T00:00:00Z,1,1,none,public,bge-m3,legal,policy_index_v1,"issue, troubleshooting, steps, ticket"
DOC0624,hr_policies,Employee probation and performance policy — EMEA 2023,internal_doc,en,18,454,6,75.67,2024-01-03T00:00:00Z,2024-04-27T00:00:00Z,1,0,none,internal,text-embedding-3-small,hr,global_qa_index_v1,"leave, performance, probation, benefits"
DOC0625,financial_reports,Revenue and margin analysis — 2021 EMEA,web_article,en,20,726,10,72.6,2024-09-09T00:00:00Z,2025-02-16T00:00:00Z,1,1,none,restricted,bge-m3,marketing,policy_index_v1,"margin, forecast, revenue, cost"
DOC0626,research_papers,Internal research report on limitation and methodology (2023),spreadsheet,en,25,534,7,76.29,2024-07-08T00:00:00Z,2024-08-16T00:00:00Z,1,1,none,public,bge-m3,hr,policy_index_v1,"limitation, baseline, dataset, methodology"
DOC0627,research_papers,Applied research summary — Baseline (2023),policy_file,en,9,1120,15,74.67,2024-11-07T00:00:00Z,2025-04-13T00:00:00Z,1,0,none,internal,text-embedding-3-small,hr,research_index_v1,"baseline, methodology, limitation, dataset"
DOC0628,medical_guides,Treatment protocol overview — Treatment (Global),policy_file,en,14,471,6,78.5,2024-04-05T00:00:00Z,2024-09-12T00:00:00Z,0,0,low,restricted,text-embedding-3-large,legal,research_index_v1,"treatment, symptoms, monitoring, side effects"
DOC0629,support_faq,"How to issue — internal support article (AMER, 2022)",policy_file,en,17,380,4,95.0,2024-01-22T00:00:00Z,2024-04-15T00:00:00Z,1,1,low,restricted,all-minilm-l12-v2,data,product_index_v2,"issue, steps, ticket, reset"
DOC0630,policies,Information governance standard — Compliance,internal_doc,en,15,577,8,72.12,2024-10-30T00:00:00Z,2025-03-26T00:00:00Z,1,0,none,internal,gte-large,engineering,global_qa_index_v1,"terms, policy, usage, compliance"
DOC0631,financial_reports,Business performance review — Q4 2023,web_article,en,12,495,7,70.71,2024-07-22T00:00:00Z,2024-07-23T00:00:00Z,1,0,none,restricted,text-embedding-3-small,marketing,product_index_v2,"revenue, cost, segment, forecast"
DOC0632,policies,Information governance standard — Policy,wiki_page,en,15,148,2,74.0,2024-01-13T00:00:00Z,2024-06-20T00:00:00Z,1,0,none,internal,gte-large,marketing,research_index_v1,"policy, terms, privacy, usage"
DOC0633,policies,Information governance standard — Usage,notebook,en,22,2669,36,74.14,2024-11-16T00:00:00Z,2025-04-20T00:00:00Z,1,1,medium,internal,all-minilm-l12-v2,data,product_index_v2,"usage, policy, compliance, terms"
DOC0634,research_papers,Internal research report on baseline and results (2020),spreadsheet,en,18,379,5,75.8,2024-04-12T00:00:00Z,2024-08-14T00:00:00Z,1,1,none,internal,e5-mistral-7b,finance,research_index_v1,"methodology, baseline, limitation, results"
DOC0635,policies,"Company policy on compliance and usage (EMEA, 2021)",wiki_page,en,25,226,3,75.33,2024-05-26T00:00:00Z,2024-10-22T00:00:00Z,1,1,none,restricted,text-embedding-3-large,data,policy_index_v1,"usage, compliance, policy, terms"
DOC0636,support_faq,"Issue and Reset support guide (EMEA, 2019)",pdf_manual,en,14,748,8,93.5,2024-09-10T00:00:00Z,2024-12-12T00:00:00Z,1,1,none,highly_restricted,text-embedding-3-large,data,research_index_v1,"reset, issue, troubleshooting, ticket"
DOC0637,product_docs,Product configuration guide — Features and Subscription,notebook,en,12,499,6,83.17,2024-06-25T00:00:00Z,2024-10-20T00:00:00Z,1,0,none,public,bge-m3,product,policy_index_v1,"pricing, subscription, features, plan"
DOC0638,policies,"Company policy on privacy and terms (APAC, 2024)",internal_doc,en,6,390,5,78.0,2024-02-25T00:00:00Z,2024-08-17T00:00:00Z,1,0,medium,restricted,text-embedding-3-large,support,research_index_v1,"terms, privacy, policy, compliance"
DOC0639,policies,Information governance standard — Compliance,web_article,en,17,211,3,70.33,2024-07-23T00:00:00Z,2024-10-01T00:00:00Z,1,0,none,public,text-embedding-3-large,product,research_index_v1,"policy, usage, privacy, compliance"
DOC0640,developer_docs,API reference: Authentication endpoint (2025),policy_file,en,8,949,12,79.08,2024-05-01T00:00:00Z,2024-06-29T00:00:00Z,1,1,none,public,text-embedding-3-large,engineering,global_qa_index_v1,"endpoint, authentication, api, response"
DOC0641,support_faq,"How to troubleshooting — internal support article (EMEA, 2022)",policy_file,en,16,478,5,95.6,2024-10-24T00:00:00Z,2025-02-22T00:00:00Z,0,1,none,restricted,text-embedding-3-small,finance,product_index_v2,"troubleshooting, issue, reset, steps"
DOC0642,support_faq,"How to reset — internal support article (AMER, 2024)",notebook,en,11,286,3,95.33,2024-10-30T00:00:00Z,2025-02-17T00:00:00Z,1,0,low,internal,all-minilm-l12-v2,hr,research_index_v1,"ticket, issue, troubleshooting, reset"
DOC0643,research_papers,Internal research report on baseline and results (2024),spreadsheet,en,26,379,5,75.8,2024-04-13T00:00:00Z,2024-06-22T00:00:00Z,1,1,none,public,text-embedding-3-large,data,policy_index_v1,"limitation, dataset, baseline, results"
DOC0644,hr_policies,Employee contract and leave policy — APAC 2025,web_article,en,26,919,12,76.58,2024-09-18T00:00:00Z,2024-11-01T00:00:00Z,1,1,low,highly_restricted,bge-m3,marketing,research_index_v1,"leave, contract, performance, probation"
DOC0645,medical_guides,Treatment protocol overview — Dosage (EMEA),pdf_manual,en,26,693,9,77.0,2024-02-28T00:00:00Z,2024-07-30T00:00:00Z,1,0,none,restricted,e5-mistral-7b,data,product_index_v2,"monitoring, treatment, dosage, symptoms"
DOC0646,product_docs,Product configuration guide — Features and Limits,notebook,en,10,167,2,83.5,2024-01-12T00:00:00Z,2024-03-20T00:00:00Z,1,0,low,restricted,text-embedding-3-large,finance,global_qa_index_v1,"plan, limits, subscription, features"
DOC0647,product_docs,Product configuration guide — Limits and Subscription,web_article,en,22,1496,18,83.11,2024-08-08T00:00:00Z,2024-09-28T00:00:00Z,1,1,none,public,all-minilm-l12-v2,hr,policy_index_v1,"subscription, features, limits, pricing"
DOC0648,hr_policies,People operations handbook — Performance & Leave (2020),internal_doc,en,16,1084,14,77.43,2024-03-17T00:00:00Z,2024-09-04T00:00:00Z,1,1,low,restricted,all-minilm-l12-v2,legal,research_index_v1,"probation, leave, contract, performance"
DOC0649,policies,Information governance standard — Usage,spreadsheet,en,21,218,3,72.67,2024-02-15T00:00:00Z,2024-04-06T00:00:00Z,1,1,low,public,text-embedding-3-small,hr,research_index_v1,"compliance, usage, policy, terms"
DOC0650,research_papers,Internal research report on methodology and dataset (2019),pdf_manual,en,12,689,9,76.56,2024-04-10T00:00:00Z,2024-09-24T00:00:00Z,1,1,low,internal,gte-large,finance,policy_index_v1,"methodology, limitation, dataset, baseline"
DOC0700,mlops_docs,MLOps deployment and monitoring runbook,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,0,none,internal,gte-large,engineering,global_qa_index_v1,"mlops, deployment, monitoring, pipelines"
DOC0701,mlops_docs,MLOps deployment and monitoring runbook,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,0,none,internal,gte-large,engineering,global_qa_index_v1,"mlops, deployment, monitoring, pipelines"
DOC0800,data_platform_docs,Data platform architecture and governance guide,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,1,low,internal,gte-large,data,product_index_v2,"data platform, governance, lineage, ingestion"
DOC0801,data_platform_docs,Data platform architecture and governance guide,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,1,low,internal,gte-large,data,product_index_v2,"data platform, governance, lineage, ingestion"
DOC0900,customer_success,Customer success handbook and escalation playbook,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,0,low,internal,gte-large,support,global_qa_index_v1,"customer success, escalation, playbook"
DOC0901,customer_success,Customer success handbook and escalation playbook,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,0,low,internal,gte-large,support,global_qa_index_v1,"customer success, escalation, playbook"
DOC0950,marketing_analytics,Marketing analytics dashboards and reporting guide,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,1,none,internal,gte-large,marketing,research_index_v1,"marketing analytics, dashboards, attribution"
DOC0951,marketing_analytics,Marketing analytics dashboards and reporting guide,internal_doc,en,10,440,4,110.0,2024-06-01T00:00:00Z,2024-10-01T00:00:00Z,1,1,none,internal,gte-large,marketing,research_index_v1,"marketing analytics, dashboards, attribution"
